Test,item,result,spec lower,spec upper,fill,Test_conditions,Spring,spec_result,Notes
Cap / RNS displacement,3418,0.16,4,,1ml,Standard|Post Vibration,Weak,25,
Cap / RNS displacement,3419,0.23,4,,1ml,Standard|Post Vibration,Weak,17.39,
Cap / RNS displacement,3420,0.18,4,,1ml,Standard|Post Vibration,Weak,22.22,
Cap / RNS displacement,3421,0.31,4,,1ml,Standard|Post Vibration,Weak,12.9,
Cap / RNS displacement,3422,0.27,4,,1ml,Standard|Post Vibration,Weak,14.81,
Cap / RNS displacement,3423,0.34,4,,1ml,Standard|Post Vibration,Weak,11.76,
Cap / RNS displacement,3424,0.2,4,,1ml,Standard|Post Vibration,Weak,20,
Cap / RNS displacement,3425,0.21,4,,1ml,Standard|Post Vibration,Weak,19.05,
Cap / RNS displacement,3426,0.72,4,,1ml,Standard|Post Vibration,Weak,5.56,
Cap / RNS displacement,3427,0.2,4,,1ml,Standard|Post Vibration,Weak,20,
Cap / RNS displacement,3428,0.3,4,,1ml,Standard|Post Vibration,Weak,13.33,
Cap / RNS displacement,3429,0.25,4,,1ml,Standard|Post Vibration,Weak,16,
Cap / RNS displacement,3430,0.48,4,,1ml,Standard|Post Vibration,Weak,8.33,
Cap / RNS displacement,3431,0.4,4,,1ml,Standard|Post Vibration,Weak,10,
Cap / RNS displacement,3432,0.21,4,,1ml,Standard|Post Vibration,Weak,19.05,
Cap / RNS displacement,3433,0.15,4,,1ml,Standard|Post Vibration,Weak,26.67,
Cap / RNS displacement,3434,0.34,4,,1ml,Standard|Post Vibration,Weak,11.76,
Cap / RNS displacement,3435,0.89,4,,1ml,Standard|Post Vibration,Strong,4.49,
Cap / RNS displacement,3436,0.87,4,,1ml,Standard|Post Vibration,Strong,4.6,
Cap / RNS displacement,3437,0.1,4,,1ml,Standard|Post Vibration,Strong,40,
Cap / RNS displacement,3438,0.33,4,,1ml,Standard|Post Vibration,Strong,12.12,
Cap / RNS displacement,3439,0.68,4,,1ml,Standard|Post Vibration,Strong,5.88,
Cap / RNS displacement,3440,0.35,4,,1ml,Standard|Post Vibration,Strong,11.43,
Cap / RNS displacement,3441,0.29,4,,1ml,Standard|Post Vibration,Strong,13.79,
Cap / RNS displacement,3442,0.21,4,,1ml,Standard|Post Vibration,Strong,19.05,
Cap / RNS displacement,3443,0.43,4,,1ml,Standard|Post Vibration,Strong,9.3,
Cap / RNS displacement,3444,0.22,4,,1ml,Standard|Post Vibration,Strong,18.18,
Cap / RNS displacement,3445,0.32,4,,1ml,Standard|Post Vibration,Strong,12.5,
Cap / RNS displacement,3446,0.36,4,,1ml,Standard|Post Vibration,Strong,11.11,
Cap / RNS displacement,3447,0.62,4,,1ml,Standard|Post Vibration,Strong,6.45,
Cap / RNS displacement,3448,0.24,4,,1ml,Standard|Post Vibration,Strong,16.67,
Cap / RNS displacement,3449,0.39,4,,1ml,Standard|Post Vibration,Strong,10.26,
Cap / RNS displacement,3450,0.35,4,,1ml,Standard|Post Vibration,Strong,11.43,
Cap / RNS displacement,3451,0.29,4,,1ml,Standard|Post Vibration,Strong,13.79,
Cap / RNS displacement,3452,0.15,4,,1ml,Standard|Post Vibration,Strong,26.67,
Cap / RNS displacement,3453,0.16,4,,1ml,Standard|Post Vibration,Strong,25,
Cap / RNS displacement,3454,0.07,4,,1ml,Standard|Post Vibration,Strong,57.14,
Cap / RNS displacement,3455,0.41,4,,1ml,Standard|Post Vibration,Strong,9.76,
Cap / RNS displacement,3456,0.38,4,,1ml,Standard|Post Vibration,Strong,10.53,
Cap / RNS displacement,3457,0.16,4,,1ml,Standard|Post Vibration,Strong,25,
Cap / RNS displacement,3458,0.25,4,,1ml,Standard|Post Vibration,Strong,16,
Cap / RNS displacement,3459,0.58,4,,1ml,Standard|Post Vibration,Strong,6.9,
Cap / RNS displacement,3460,0.34,4,,1ml,Standard|Post Vibration,Strong,11.76,
Cap / RNS displacement,3461,0.45,4,,1ml,Standard|Post Vibration,Strong,8.89,
Cap / RNS displacement,3462,0.35,4,,1ml,Standard|Post Vibration,Strong,11.43,
Cap / RNS displacement,3463,0.42,4,,1ml,Standard|Post Vibration,Strong,9.52,
Cap / RNS displacement,3464,0.06,4,,1ml,Standard|Post Vibration,Strong,66.67,
Cap / RNS displacement,3465,0.06,4,,1ml,Standard|Post Vibration,Strong,66.67,
Cap / RNS displacement,3466,0.43,4,,1ml,Standard|Post Vibration,Strong,9.3,
Cap / RNS displacement,3467,0.35,4,,1ml,Standard|Post Vibration,Strong,11.43,
Cap / RNS displacement,3468,0.13,4,,1ml,Standard|Post Vibration,Strong,30.77,
Cap / RNS displacement,3469,0.23,4,,1ml,Standard|Post Vibration,Strong,17.39,
Cap / RNS displacement,3470,0.09,4,,1ml,Standard|Post Vibration,Strong,44.44,
Cap / RNS displacement,3471,0.19,4,,1ml,Standard|Post Vibration,Strong,21.05,
Cap / RNS displacement,3472,0.19,4,,1ml,Standard|Post Vibration,Strong,21.05,
Cap / RNS displacement,3473,0.42,4,,1ml,Standard|Post Vibration,Strong,9.52,
Cap / RNS displacement,3474,0.25,4,,1ml,Standard|Post Vibration,Strong,16,
Cap / RNS displacement,3475,0.23,4,,1ml,Standard|Post Vibration,Strong,17.39,
Cap / RNS displacement,3476,0.37,4,,1ml,Standard|Post Vibration,Strong,10.81,
Cap / RNS displacement,3477,0.31,4,,1ml,Standard|Post Vibration,Strong,12.9,
Cap / RNS displacement,3478,0.22,4,,1ml,Standard|Post Vibration,Strong,18.18,
Cap / RNS displacement,3479,0.08,4,,1ml,Standard|Post Vibration,Strong,50,
Cap / RNS displacement,3480,0.14,4,,1ml,Standard|Post Vibration,Strong,28.57,
Cap / RNS displacement,3481,0.12,4,,1ml,Standard|Post Vibration,Strong,33.33,
Cap / RNS displacement,3482,0.19,4,,1ml,Standard|Post Vibration,Strong,21.05,
Cap / RNS displacement,3483,0.29,4,,1ml,Standard|Post Vibration,Strong,13.79,
Cap / RNS displacement,3484,0.29,4,,1ml,Standard|Post Vibration,Strong,13.79,
Cap / RNS displacement,3485,0.28,4,,1ml,Standard|Post Vibration,Strong,14.29,
Cap / RNS displacement,3486,0.33,4,,1ml,Standard|Post Vibration,Strong,12.12,
Cap / RNS displacement,3487,0.21,4,,1ml,Standard|Post Vibration,Strong,19.05,
Cap / RNS displacement,3488,0.12,4,,1ml,Standard|Post Vibration,Strong,33.33,
Cap / RNS displacement,3489,0.32,4,,1ml,Standard|Post Vibration,Strong,12.5,
Cap / RNS displacement,3490,0.39,4,,1ml,Standard|Post Vibration,Strong,10.26,
Cap / RNS displacement,3491,0.26,4,,1ml,Standard|Post Vibration,Strong,15.38,
Cap / RNS displacement,3492,0.29,4,,1ml,Standard|Post Vibration,Strong,13.79,
Cap / RNS displacement,3493,0.24,4,,1ml,Standard|Post Vibration,Strong,16.67,
Cap / RNS displacement,3494,0.15,4,,1ml,Standard|Post Vibration,Strong,26.67,
Cap / RNS displacement,3495,0.37,4,,2.25ml,Standard|Post Vibration,Weak,10.81,
Cap / RNS displacement,3496,0.2,4,,2.25ml,Standard|Post Vibration,Weak,20,
Cap / RNS displacement,3497,0.64,4,,2.25ml,Standard|Post Vibration,Weak,6.25,
Cap / RNS displacement,3498,0.3,4,,2.25ml,Standard|Post Vibration,Weak,13.33,
Cap / RNS displacement,3499,0.42,4,,2.25ml,Standard|Post Vibration,Weak,9.52,
Cap / RNS displacement,3500,0.4,4,,2.25ml,Standard|Post Vibration,Weak,10,
Cap / RNS displacement,3501,0.27,4,,2.25ml,Standard|Post Vibration,Weak,14.81,
Cap / RNS displacement,3502,0.31,4,,2.25ml,Standard|Post Vibration,Weak,12.9,
Cap / RNS displacement,3503,0.28,4,,2.25ml,Standard|Post Vibration,Weak,14.29,
Cap / RNS displacement,3504,0.28,4,,2.25ml,Standard|Post Vibration,Weak,14.29,
Cap / RNS displacement,3505,0.42,4,,2.25ml,Standard|Post Vibration,Weak,9.52,
Cap / RNS displacement,3506,0.31,4,,2.25ml,Standard|Post Vibration,Weak,12.9,
Cap / RNS displacement,3507,0.3,4,,2.25ml,Standard|Post Vibration,Weak,13.33,
Cap / RNS displacement,3508,0.53,4,,2.25ml,Standard|Post Vibration,Weak,7.55,
Cap / RNS displacement,3509,0.38,4,,2.25ml,Standard|Post Vibration,Weak,10.53,
Cap / RNS displacement,3510,0.24,4,,2.25ml,Standard|Post Vibration,Weak,16.67,
Cap / RNS displacement,3511,0.27,4,,2.25ml,Standard|Post Vibration,Weak,14.81,
Cap / RNS displacement,3512,0.32,4,,2.25ml,Standard|Post Vibration,Weak,12.5,
Cap / RNS displacement,3513,0.35,4,,2.25ml,Standard|Post Vibration,Weak,11.43,
Cap / RNS displacement,3514,0.44,4,,2.25ml,Standard|Post Vibration,Weak,9.09,
Cap / RNS displacement,3515,0.22,4,,2.25ml,Standard|Post Vibration,Weak,18.18,
Cap / RNS displacement,3516,0.28,4,,2.25ml,Standard|Post Vibration,Weak,14.29,
Cap / RNS displacement,3517,0.31,4,,2.25ml,Standard|Post Vibration,Weak,12.9,
Cap / RNS displacement,3518,0.33,4,,2.25ml,Standard|Post Vibration,Weak,12.12,
Cap / RNS displacement,3519,0.21,4,,2.25ml,Standard|Post Vibration,Weak,19.05,
Cap / RNS displacement,3520,0.2,4,,2.25ml,Standard|Post Vibration,Weak,20,
Cap / RNS displacement,3521,0.23,4,,2.25ml,Standard|Post Vibration,Weak,17.39,
Cap / RNS displacement,3522,0.47,4,,2.25ml,Standard|Post Vibration,Weak,8.51,
Cap / RNS displacement,3523,0.4,4,,2.25ml,Standard|Post Vibration,Weak,10,
Cap / RNS displacement,3524,0.37,4,,2.25ml,Standard|Post Vibration,Weak,10.81,
Cap / RNS displacement,3525,0.45,4,,2.25ml,Standard|Post Vibration,Weak,8.89,
Cap / RNS displacement,3526,0.4,4,,2.25ml,Standard|Post Vibration,Weak,10,
Cap / RNS displacement,3527,0.35,4,,2.25ml,Standard|Post Vibration,Weak,11.43,
Cap / RNS displacement,3528,0.47,4,,2.25ml,Standard|Post Vibration,Weak,8.51,
Cap / RNS displacement,3529,0.32,4,,2.25ml,Standard|Post Vibration,Weak,12.5,
Cap / RNS displacement,3530,0.67,4,,2.25ml,Standard|Post Vibration,Weak,5.97,
Cap / RNS displacement,3531,0.29,4,,2.25ml,Standard|Post Vibration,Weak,13.79,
Cap / RNS displacement,3532,0.31,4,,2.25ml,Standard|Post Vibration,Weak,12.9,
Cap / RNS displacement,3533,0.38,4,,2.25ml,Standard|Post Vibration,Weak,10.53,
Cap / RNS displacement,3534,0.54,4,,2.25ml,Standard|Post Vibration,Weak,7.41,
Cap / RNS displacement,3535,0.37,4,,2.25ml,Standard|Post Vibration,Weak,10.81,
Cap / RNS displacement,3536,0.22,4,,2.25ml,Standard|Post Vibration,Weak,18.18,
Cap / RNS displacement,3537,0.39,4,,2.25ml,Standard|Post Vibration,Weak,10.26,
Cap / RNS displacement,3538,0.4,4,,2.25ml,Standard|Post Vibration,Weak,10,
Cap / RNS displacement,3539,0.29,4,,2.25ml,Standard|Post Vibration,Weak,13.79,
Cap / RNS displacement,3540,0.19,4,,2.25ml,Standard|Post Vibration,Weak,21.05,
Cap / RNS displacement,3541,0.57,4,,2.25ml,Standard|Post Vibration,Weak,7.02,
Cap / RNS displacement,3542,0.29,4,,2.25ml,Standard|Post Vibration,Weak,13.79,
Cap / RNS displacement,3543,0.24,4,,2.25ml,Standard|Post Vibration,Weak,16.67,
Cap / RNS displacement,3544,0.28,4,,2.25ml,Standard|Post Vibration,Weak,14.29,
Cap / RNS displacement,3545,0.31,4,,2.25ml,Standard|Post Vibration,Weak,12.9,
Cap / RNS displacement,3546,0.32,4,,2.25ml,Standard|Post Vibration,Weak,12.5,
Cap / RNS displacement,3547,0.34,4,,2.25ml,Standard|Post Vibration,Weak,11.76,
Cap / RNS displacement,3548,0.33,4,,2.25ml,Standard|Post Vibration,Weak,12.12,
Cap / RNS displacement,3549,0.28,4,,2.25ml,Standard|Post Vibration,Weak,14.29,
Cap / RNS displacement,3550,0.21,4,,2.25ml,Standard|Post Vibration,Weak,19.05,
Cap / RNS displacement,3551,0.4,4,,2.25ml,Standard|Post Vibration,Weak,10,
Cap / RNS displacement,3552,0.24,4,,2.25ml,Standard|Post Vibration,Weak,16.67,
Cap / RNS displacement,3553,0.34,4,,2.25ml,Standard|Post Vibration,Weak,11.76,
Cap / RNS displacement,3554,0.26,4,,2.25ml,Standard|Post Vibration,Weak,15.38,
Cap / RNS displacement,3555,0.46,4,,2.25ml,Standard|Post Vibration,Strong,8.7,
Cap / RNS displacement,3556,0.16,4,,2.25ml,Standard|Post Vibration,Strong,25,
Cap / RNS displacement,3557,0.2,4,,2.25ml,Standard|Post Vibration,Strong,20,
Cap / RNS displacement,3558,0.22,4,,2.25ml,Standard|Post Vibration,Strong,18.18,
Cap / RNS displacement,3559,0.37,4,,2.25ml,Standard|Post Vibration,Strong,10.81,
Cap / RNS displacement,3560,0.29,4,,2.25ml,Standard|Post Vibration,Strong,13.79,
Cap / RNS displacement,3561,0.32,4,,2.25ml,Standard|Post Vibration,Strong,12.5,
Cap / RNS displacement,3562,0.29,4,,2.25ml,Standard|Post Vibration,Strong,13.79,
Cap / RNS displacement,3563,0.37,4,,2.25ml,Standard|Post Vibration,Strong,10.81,
Cap / RNS displacement,3564,0.24,4,,2.25ml,Standard|Post Vibration,Strong,16.67,
Cap / RNS displacement,3565,0.35,4,,2.25ml,Standard|Post Vibration,Strong,11.43,
Cap / RNS displacement,3566,0.26,4,,2.25ml,Standard|Post Vibration,Strong,15.38,
Cap / RNS displacement,3567,0.31,4,,2.25ml,Standard|Post Vibration,Strong,12.9,
Cap / RNS displacement,3568,0.3,4,,2.25ml,Standard|Post Vibration,Strong,13.33,
Cap / RNS displacement,3569,0.11,4,,2.25ml,Standard|Post Vibration,Strong,36.36,
Cap / RNS displacement,3570,0.59,4,,2.25ml,Standard|Post Vibration,Strong,6.78,
Cap / RNS displacement,3571,0.28,4,,2.25ml,Standard|Post Vibration,Strong,14.29,
Cap / RNS displacement,3572,0.3,4,,2.25ml,Standard|Post Vibration,Strong,13.33,
Cap / RNS displacement,3573,0.42,4,,2.25ml,Standard|Post Vibration,Strong,9.52,
Cap / RNS displacement,3574,0.38,4,,2.25ml,Standard|Post Vibration,Strong,10.53,
Cap / RNS displacement,3575,0.31,4,,2.25ml,Standard|Post Vibration,Strong,12.9,
Cap / RNS displacement,3576,0.26,4,,2.25ml,Standard|Post Vibration,Strong,15.38,
Cap / RNS displacement,3577,0.13,4,,2.25ml,Standard|Post Vibration,Strong,30.77,
Cap / RNS displacement,3578,0.36,4,,2.25ml,Standard|Post Vibration,Strong,11.11,
Cap / RNS displacement,3579,0.3,4,,2.25ml,Standard|Post Vibration,Strong,13.33,
Cap / RNS displacement,3580,0.23,4,,2.25ml,Standard|Post Vibration,Strong,17.39,
Cap / RNS displacement,3581,0.25,4,,2.25ml,Standard|Post Vibration,Strong,16,
Cap / RNS displacement,3582,0.32,4,,2.25ml,Standard|Post Vibration,Strong,12.5,
Cap / RNS displacement,3583,0.12,4,,2.25ml,Standard|Post Vibration,Strong,33.33,
Cap / RNS displacement,3584,0.39,4,,2.25ml,Standard|Post Vibration,Strong,10.26,
Cap / RNS displacement,3585,0.3,4,,2.25ml,Standard|Post Vibration,Strong,13.33,
Cap / RNS displacement,3586,0.19,4,,2.25ml,Standard|Post Vibration,Strong,21.05,
Cap / RNS displacement,3587,0.26,4,,2.25ml,Standard|Post Vibration,Strong,15.38,
Cap / RNS displacement,3588,0.28,4,,2.25ml,Standard|Post Vibration,Strong,14.29,
Cap / RNS displacement,3589,0.31,4,,2.25ml,Standard|Post Vibration,Strong,12.9,
Cap / RNS displacement,3590,0.32,4,,2.25ml,Standard|Post Vibration,Strong,12.5,
Cap / RNS displacement,3591,0.21,4,,2.25ml,Standard|Post Vibration,Strong,19.05,
Cap / RNS displacement,3592,0.22,4,,2.25ml,Standard|Post Vibration,Strong,18.18,
Cap / RNS displacement,3593,0.33,4,,2.25ml,Standard|Post Vibration,Strong,12.12,
Cap / RNS displacement,3594,0.3,4,,2.25ml,Standard|Post Vibration,Strong,13.33,
Cap / RNS displacement,3595,0.31,4,,2.25ml,Standard|Post Vibration,Strong,12.9,
Cap / RNS displacement,3596,0.25,4,,2.25ml,Standard|Post Vibration,Strong,16,
Cap / RNS displacement,3597,0.27,4,,2.25ml,Standard|Post Vibration,Strong,14.81,
Cap / RNS displacement,3598,0.27,4,,2.25ml,Standard|Post Vibration,Strong,14.81,
Cap / RNS displacement,3599,0.23,4,,2.25ml,Standard|Post Vibration,Strong,17.39,
Cap / RNS displacement,3600,0.14,4,,2.25ml,Standard|Post Vibration,Strong,28.57,
Cap / RNS displacement,3601,0.2,4,,2.25ml,Standard|Post Vibration,Strong,20,
Cap / RNS displacement,3602,0.2,4,,2.25ml,Standard|Post Vibration,Strong,20,
Cap / RNS displacement,3603,0.23,4,,2.25ml,Standard|Post Vibration,Strong,17.39,
Cap / RNS displacement,3604,0.31,4,,2.25ml,Standard|Post Vibration,Strong,12.9,
Cap / RNS displacement,3605,0.28,4,,2.25ml,Standard|Post Vibration,Strong,14.29,
Cap / RNS displacement,3606,0.27,4,,2.25ml,Standard|Post Vibration,Strong,14.81,
Cap / RNS displacement,3607,0.34,4,,2.25ml,Standard|Post Vibration,Strong,11.76,
Cap / RNS displacement,3608,0.3,4,,2.25ml,Standard|Post Vibration,Strong,13.33,
Cap / RNS displacement,3609,0.29,4,,2.25ml,Standard|Post Vibration,Strong,13.79,
Cap / RNS displacement,3610,0.26,4,,2.25ml,Standard|Post Vibration,Strong,15.38,
Cap / RNS displacement,3611,0.24,4,,2.25ml,Standard|Post Vibration,Strong,16.67,
Cap / RNS displacement,3612,0.28,4,,2.25ml,Standard|Post Vibration,Strong,14.29,
Cap / RNS displacement,3613,0.34,4,,2.25ml,Standard|Post Vibration,Strong,11.76,
Cap / RNS displacement,3614,0.24,4,,2.25ml,Standard|Post Vibration,Strong,16.67,
Cap / RNS displacement,3615,0.06,4,,1ml,Standard|Post Shipping (D4169),Strong,66.67,
Cap / RNS displacement,3616,0.11,4,,1ml,Standard|Post Shipping (D4169),Strong,36.36,
Cap / RNS displacement,3617,0,4,,1ml,Standard|Post Shipping (D4169),Strong,#DIV/0!,
Cap / RNS displacement,3618,0.12,4,,1ml,Standard|Post Shipping (D4169),Strong,33.33,
Cap / RNS displacement,3619,0.18,4,,1ml,Standard|Post Shipping (D4169),Strong,22.22,
Cap / RNS displacement,3620,0.21,4,,1ml,Standard|Post Shipping (D4169),Strong,19.05,
Cap / RNS displacement,3621,0.2,4,,1ml,Standard|Post Shipping (D4169),Strong,20,
Cap / RNS displacement,3622,0.19,4,,1ml,Standard|Post Shipping (D4169),Strong,21.05,
Cap / RNS displacement,3623,0.27,4,,1ml,Standard|Post Shipping (D4169),Strong,14.81,
Cap / RNS displacement,3624,0.16,4,,1ml,Standard|Post Shipping (D4169),Strong,25,
Cap / RNS displacement,3625,0.17,4,,1ml,Standard|Post Shipping (D4169),Strong,23.53,
Cap / RNS displacement,3626,0.15,4,,1ml,Standard|Post Shipping (D4169),Strong,26.67,
Cap / RNS displacement,3627,0.19,4,,1ml,Standard|Post Shipping (D4169),Strong,21.05,
Cap / RNS displacement,3628,0.17,4,,1ml,Standard|Post Shipping (D4169),Strong,23.53,
Cap / RNS displacement,3629,0.11,4,,1ml,Standard|Post Shipping (D4169),Strong,36.36,
Cap / RNS displacement,3630,0.16,4,,1ml,Standard|Post Shipping (D4169),Strong,25,
Cap / RNS displacement,3631,0.09,4,,1ml,Standard|Post Shipping (D4169),Strong,44.44,
Cap / RNS displacement,3632,0.08,4,,1ml,Standard|Post Shipping (D4169),Strong,50,
Cap / RNS displacement,3633,0.13,4,,1ml,Standard|Post Shipping (D4169),Strong,30.77,
Cap / RNS displacement,3634,0.01,4,,1ml,Standard|Post Shipping (D4169),Strong,400,
Cap / RNS displacement,3635,0.12,4,,1ml,Standard|Post Shipping (D4169),Strong,33.33,
Cap / RNS displacement,3636,0.22,4,,1ml,Standard|Post Shipping (D4169),Strong,18.18,
Cap / RNS displacement,3637,0.1,4,,1ml,Standard|Post Shipping (D4169),Strong,40,
Cap / RNS displacement,3638,0.25,4,,1ml,Standard|Post Shipping (D4169),Strong,16,
Cap / RNS displacement,3639,0.2,4,,1ml,Standard|Post Shipping (D4169),Strong,20,
Cap / RNS displacement,3640,0.28,4,,1ml,Standard|Post Shipping (D4169),Strong,14.29,
Cap / RNS displacement,3641,0.13,4,,1ml,Standard|Post Shipping (D4169),Strong,30.77,
Cap / RNS displacement,3642,0.31,4,,1ml,Standard|Post Shipping (D4169),Strong,12.9,
Cap / RNS displacement,3643,0.1,4,,1ml,Standard|Post Shipping (D4169),Strong,40,
Cap / RNS displacement,3644,0.12,4,,1ml,Standard|Post Shipping (D4169),Strong,33.33,
Cap / RNS displacement,3645,0.15,4,,1ml,Standard|Post Shipping (D4169),Strong,26.67,
Cap / RNS displacement,3646,0.19,4,,1ml,Standard|Post Shipping (D4169),Strong,21.05,
Cap / RNS displacement,3647,0.05,4,,1ml,Standard|Post Shipping (D4169),Strong,80,
Cap / RNS displacement,3648,0.04,4,,1ml,Standard|Post Shipping (D4169),Strong,100,
Cap / RNS displacement,3649,0.2,4,,1ml,Standard|Post Shipping (D4169),Strong,20,
Cap / RNS displacement,3650,0.15,4,,1ml,Standard|Post Shipping (D4169),Strong,26.67,
Cap / RNS displacement,3651,0.13,4,,1ml,Standard|Post Shipping (D4169),Strong,30.77,
Cap / RNS displacement,3652,0.16,4,,1ml,Standard|Post Shipping (D4169),Strong,25,
Cap / RNS displacement,3653,0.12,4,,1ml,Standard|Post Shipping (D4169),Strong,33.33,
Cap / RNS displacement,3654,0.03,4,,1ml,Standard|Post Shipping (D4169),Strong,133.33,
Cap / RNS displacement,3655,-0.05,4,,1ml,Standard|Post Shipping (D4169),Strong,-80,
Cap / RNS displacement,3656,0.11,4,,1ml,Standard|Post Shipping (D4169),Strong,36.36,
Cap / RNS displacement,3657,0.07,4,,1ml,Standard|Post Shipping (D4169),Strong,57.14,
Cap / RNS displacement,3658,0.24,4,,1ml,Standard|Post Shipping (D4169),Strong,16.67,
Cap / RNS displacement,3659,0.2,4,,1ml,Standard|Post Shipping (D4169),Strong,20,
Cap / RNS displacement,3660,0.15,4,,1ml,Standard|Post Shipping (D4169),Strong,26.67,
Cap / RNS displacement,3661,0.18,4,,1ml,Standard|Post Shipping (D4169),Strong,22.22,
Cap / RNS displacement,3662,0.06,4,,1ml,Standard|Post Shipping (D4169),Strong,66.67,
Cap / RNS displacement,3663,0.13,4,,1ml,Standard|Post Shipping (D4169),Strong,30.77,
Cap / RNS displacement,3664,0.09,4,,1ml,Standard|Post Shipping (D4169),Strong,44.44,
Cap / RNS displacement,3665,-0.05,4,,1ml,Standard|Post Shipping (D4169),Strong,-80,
Cap / RNS displacement,3666,0.13,4,,1ml,Standard|Post Shipping (D4169),Strong,30.77,
Cap / RNS displacement,3667,0.17,4,,1ml,Standard|Post Shipping (D4169),Strong,23.53,
Cap / RNS displacement,3668,0.13,4,,1ml,Standard|Post Shipping (D4169),Strong,30.77,
Cap / RNS displacement,3669,0.11,4,,1ml,Standard|Post Shipping (D4169),Strong,36.36,
Cap / RNS displacement,3670,0.09,4,,1ml,Standard|Post Shipping (D4169),Strong,44.44,
Cap / RNS displacement,3671,0.16,4,,1ml,Standard|Post Shipping (D4169),Strong,25,
Cap / RNS displacement,3672,0.15,4,,1ml,Standard|Post Shipping (D4169),Strong,26.67,
Cap / RNS displacement,3673,-0.04,4,,1ml,Standard|Post Shipping (D4169),Strong,-100,
Cap / RNS displacement,3674,0.09,4,,1ml,Standard|Post Shipping (D4169),Strong,44.44,
Cap / RNS displacement,3675,0.06,4,,2.25ml,Standard|Post Shipping (D4169),Strong,66.67,
Cap / RNS displacement,3676,0.16,4,,2.25ml,Standard|Post Shipping (D4169),Strong,25,
Cap / RNS displacement,3677,0.15,4,,2.25ml,Standard|Post Shipping (D4169),Strong,26.67,
Cap / RNS displacement,3678,0.04,4,,2.25ml,Standard|Post Shipping (D4169),Strong,100,
Cap / RNS displacement,3679,0.14,4,,2.25ml,Standard|Post Shipping (D4169),Strong,28.57,
Cap / RNS displacement,3680,0.17,4,,2.25ml,Standard|Post Shipping (D4169),Strong,23.53,
Cap / RNS displacement,3681,0.16,4,,2.25ml,Standard|Post Shipping (D4169),Strong,25,
Cap / RNS displacement,3682,0.2,4,,2.25ml,Standard|Post Shipping (D4169),Strong,20,
Cap / RNS displacement,3683,0.11,4,,2.25ml,Standard|Post Shipping (D4169),Strong,36.36,
Cap / RNS displacement,3684,0.22,4,,2.25ml,Standard|Post Shipping (D4169),Strong,18.18,
Cap / RNS displacement,3685,0.16,4,,2.25ml,Standard|Post Shipping (D4169),Strong,25,
Cap / RNS displacement,3686,0.11,4,,2.25ml,Standard|Post Shipping (D4169),Strong,36.36,
Cap / RNS displacement,3687,0.19,4,,2.25ml,Standard|Post Shipping (D4169),Strong,21.05,
Cap / RNS displacement,3688,0.14,4,,2.25ml,Standard|Post Shipping (D4169),Strong,28.57,
Cap / RNS displacement,3689,0.27,4,,2.25ml,Standard|Post Shipping (D4169),Strong,14.81,
